COUNTY,REGION,GRDSPAN,PAIRCAMP,CAMPUS,DISTRICT,CAMPNAME,DISTNAME,CNTYNAME,GRDTYPE,CFLCHART,CFLALTED,PAIRNAME,CAD_PROGRESS,CAD_GAP,CAD_READ,CAD_MATH,CAD_SCIE,CAD_SOCI,CAD_POST,C_RATING
"'226","'15","'06 - 08"," ","'226903042","'226903","GLENN MIDDLE","SAN ANGELO ISD","TOM GREEN","M","N","N"," ","0","0","0","0","0","0","0","C"
"'226","'15","'06 - 08"," ","'226903043","'226903","LONE STAR MIDDLE","SAN ANGELO ISD","TOM GREEN","M","N","N"," ","0","0","0","0","0","0","0","C"
"'226","'15","'06 - 08"," ","'226903045","'226903","LINCOLN MIDDLE","SAN ANGELO ISD","TOM GREEN","M","N","N"," ","0","0","0","0","0","0","0","C"
"'226","'15","'EE - 05"," ","'226903101","'226903","ALTA LOMA EL","SAN ANGELO ISD","TOM GREEN","E","N","N"," ","0","0","0","0","0"," ","0","Not Rated: Senate Bill 1365"
"'226","'15","'EE - 05"," ","'226903102","'226903","AUSTIN EL","SAN ANGELO ISD","TOM GREEN","E","N","N"," ","0","0","0","0","0"," ","0","Not Rated: Senate Bill 1365"
"'226","'15","'PK - 05"," ","'226903103","'226903","BELAIRE EL","SAN ANGELO ISD","TOM GREEN","E","N","N"," ","0","0","0","0","0"," ","0","C"
"'226","'15","'KG - 05"," ","'226903105","'226903","BOWIE EL","SAN ANGELO ISD","TOM GREEN","E","N","N"," ","0","0","0","0","0"," ","0","B"
"'226","'15","'PK - 05"," ","'226903106","'226903","BRADFORD EL","SAN ANGELO ISD","TOM GREEN","E","N","N"," ","0","0","0","0","0"," ","0","Not Rated: Senate Bill 1365"
"'226","'15","'KG - 05"," ","'226903108","'226903","CROCKETT EL","SAN ANGELO ISD","TOM GREEN","E","N","N"," ","0","0","0","0","0"," ","0","Not Rated: Senate Bill 1365"
"'226","'15","'PK - 05"," ","'226903110","'226903","FANNIN EL","SAN ANGELO ISD","TOM GREEN","E","N","N"," ","0","0","0","0","0"," ","0","C"
"'226","'15","'KG - 05"," ","'226903111","'226903","FT CONCHO EL","SAN ANGELO ISD","TOM GREEN","E","N","N"," ","0","0","1","0","1"," ","0","B"
"'226","'15","'PK - 05"," ","'226903112","'226903","GLENMORE EL","SAN ANGELO ISD","TOM GREEN","E","N","N"," ","0","0","0","0","1"," ","0","B"
"'226","'15","'KG - 05"," ","'226903113","'226903","GOLIAD EL","SAN ANGELO ISD","TOM GREEN","E","N","N"," ","0","0","0","0","0"," ","0","Not Rated: Senate Bill 1365"
"'226","'15","'KG - 05"," ","'226903114","'226903","HOLIMAN EL","SAN ANGELO ISD","TOM GREEN","E","N","N"," ","0","0","0","0","0"," ","0","Not Rated: Senate Bill 1365"
"'226","'15","'PK - 05"," ","'226903115","'226903","MCGILL EL","SAN ANGELO ISD","TOM GREEN","E","N","N"," ","0","0","0","0","0"," ","0","B"
"'226","'15","'EE - 05"," ","'226903116","'226903","REAGAN EL","SAN ANGELO ISD","TOM GREEN","E","N","N"," ","0","1","0","0","0"," ","1","B"
"'226","'15","'KG - 05"," ","'226903119","'226903","SAN JACINTO EL","SAN ANGELO ISD","TOM GREEN","E","N","N"," ","0","0","0","0","0"," ","0","B"
"'226","'15","'KG - 05"," ","'226903120","'226903","SANTA RITA EL","SAN ANGELO ISD","TOM GREEN","E","N","N"," ","1","1","1","0","1"," ","1","A"
"'226","'15","'EE - 05"," ","'226903122","'226903","BONHAM EL","SAN ANGELO ISD","TOM GREEN","E","N","N"," ","0","0","0","0","0"," ","0","C"
"'226","'15","'KG - 05"," ","'226903123","'226903","LAMAR EL","SAN ANGELO ISD","TOM GREEN","E","N","N"," ","0","0","0","0","0"," ","0","Not Rated: Senate Bill 1365"
"'226","'15","'KG - 12"," ","'226905001","'226905","WATER VALLEY SCHOOL","WATER VALLEY ISD","TOM GREEN","B","N","N"," ","0","0","0","0","1","1","0","B"
"'226","'15","'EE - EE"," ","'226905007","'226905","WATER VALLEY / VERIBEST SPECIAL PROGRAMS","WATER VALLEY ISD","TOM GREEN","E","N","N"," "," "," "," "," "," "," "," ","Not Rated"
"'226","'15","'09 - 09"," ","'226905008","'226905","FAIRVIEW DAEP","WATER VALLEY ISD","TOM GREEN","S","N","N"," "," "," "," "," "," "," "," ","Not Rated"
"'226","'15","'01 - 07"," ","'226905180","'226905","WALL SPECIAL PROGRAMS","WATER VALLEY ISD","TOM GREEN","E","N","N"," "," "," "," "," "," "," "," ","Not Rated"
"'226","'15","'11 - 12"," ","'226905195","'226905","FAIRVIEW SPECIAL PROGRAMS","WATER VALLEY ISD","TOM GREEN","S","N","Y"," "," "," "," "," "," "," "," ","Not Rated"
"'226","'15","'08 - 12"," ","'226905202","'226905","SAN ANGELO STATE SCHOOL","WATER VALLEY ISD","TOM GREEN","S","N","N"," "," "," "," "," "," "," "," ","Not Rated"
"'226","'15","'09 - 12"," ","'226906001","'226906","WALL H S","WALL ISD","TOM GREEN","S","N","N"," ","1","1","1","1","0","0","1","A"
"'226","'15","'10 - 12"," ","'226906002","'226906","FAIRVIEW ACCELERATED","WALL ISD","TOM GREEN","S","N","N"," "," "," "," "," "," "," "," ","Not Rated"
"'226","'15","'08 - 12"," ","'226906005","'226906","FAIRVIEW ACCELERATED DAEP","WALL ISD","TOM GREEN","S","N","N"," "," "," "," "," "," "," "," ","Not Rated"
"'226","'15","'06 - 08"," ","'226906041","'226906","WALL MIDDLE","WALL ISD","TOM GREEN","M","N","N"," ","1","1","0","0","0","0","1","A"
"'226","'15","'KG - 05"," ","'226906101","'226906","WALL EL","WALL ISD","TOM GREEN","E","N","N"," ","0","1","0","0","1"," ","1","A"
"'226","'15","'EE - EE"," ","'226906191","'226906","VERIBEST PPCD","WALL ISD","TOM GREEN","E","N","N"," "," "," "," "," "," "," "," ","Not Rated"
"'226","'15","'09 - 12"," ","'226907001","'226907","GRAPE CREEK H S","GRAPE CREEK ISD","TOM GREEN","S","N","N"," ","1","0","0","1","0","0","1","B"
"'226","'15","'09 - 12"," ","'226907002","'226907","FAIRVIEW ACCELERATED","GRAPE CREEK ISD","TOM GREEN","S","N","Y"," "," "," "," "," "," "," "," ","Not Rated"
"'226","'15","'07 - 10"," ","'226907005","'226907","FAIRVIEW DAEP","GRAPE CREEK ISD","TOM GREEN","S","N","N"," "," "," "," "," "," "," "," ","Not Rated"
"'226","'15","'06 - 08"," ","'226907041","'226907","GRAPE CREEK MIDDLE","GRAPE CREEK ISD","TOM GREEN","M","N","N"," ","0","0","0","0","0","0","0","Not Rated: Senate Bill 1365"
"'226","'15","'03 - 05"," ","'226907101","'226907","GRAPE CREEK INT","GRAPE CREEK ISD","TOM GREEN","E","N","N"," ","1","0","0","0","0"," ","0","B"
"'226","'15","'EE - 02","'226907101","'226907104","'226907","GRAPE CREEK PRI","GRAPE CREEK ISD","TOM GREEN","E","N","N","GRAPE CREEK INT"," "," "," "," "," "," "," ","B"
"'226","'15","'06 - 12"," ","'226908001","'226908","VERIBEST H S","VERIBEST ISD","TOM GREEN","B","N","N"," ","0","0","0","0","0","0","0","B"
"'226","'15","'10 - 12"," ","'226908002","'226908","FAIRVIEW ACCELERATED","VERIBEST ISD","TOM GREEN","S","N","N"," "," "," "," "," "," "," "," ","Not Rated"
"'226","'15","'12 - 12"," ","'226908005","'226908","VERIBEST DAEP","VERIBEST ISD","TOM GREEN","S","N","N"," "," "," "," "," "," "," "," ","Not Rated"
"'226","'15","'EE - 05"," ","'226908101","'226908","VERIBEST EL","VERIBEST ISD","TOM GREEN","E","N","N"," ","0","0","0","0","0"," ","0","C"
"'227","'13","'09 - 12"," ","'227506001","'227506","UNIVERSITY OF TEXAS AT AUSTIN H S","UNIVERSITY OF TEXAS AT AUSTIN H S","TRAVIS","S","N","N"," ","1","0","1","1","1","1","1","B"
"'227","'13","'06 - 12"," ","'227803001","'227803","WAYSIDE SCI-TECH MIDDLE AND H S","WAYSIDE SCHOOLS","TRAVIS","B","Y","N"," ","0","0","0","0","0","0","0","C"
"'227","'13","'PK - 05"," ","'227803101","'227803","WAYSIDE EDEN PARK ACADEMY","WAYSIDE SCHOOLS","TRAVIS","E","Y","N"," ","0","0","1","0","0"," ","0","B"
"'227","'13","'PK - 05"," ","'227803102","'227803","WAYSIDE REAL LEARNING ACADEMY","WAYSIDE SCHOOLS","TRAVIS","E","Y","N"," ","0","0","0","0","1"," ","0","B"
"'227","'13","'PK - 05"," ","'227803103","'227803","WAYSIDE ALTAMIRA ACADEMY","WAYSIDE SCHOOLS","TRAVIS","E","Y","N"," ","0","0","0","0","0"," ","0","B"
"'227","'13","'06 - 12"," ","'227804101","'227804","NYOS CHARTER SCHOOL","NYOS CHARTER SCHOOL","TRAVIS","B","Y","N"," ","0","0","0","1","0","0","0","B"
"'227","'13","'PK - 05"," ","'227804102","'227804","NYOS - MAGNOLIA MCCULLOUGH CAMPUS","NYOS CHARTER SCHOOL","TRAVIS","E","Y","N"," ","0","0","0","0","0"," ","0","A"
"'227","'13","'03 - 12"," ","'227805041","'227805","TEXAS EMPOWERMENT ACADEMY","TEXAS EMPOWERMENT ACADEMY","TRAVIS","B","Y","N"," ","1","0","0","1","0","1","1","B"
"'227","'13","'PK - 02"," ","'227805101","'227805","TEXAS EMPOWERMENT ACADEMY EL","TEXAS EMPOWERMENT ACADEMY","TRAVIS","E","Y","N"," "," "," "," "," "," "," "," ","Not Rated"
"'227","'13","'06 - 12"," ","'227806005","'227806","SETTLEMENT HOME","UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL","TRAVIS","B","Y","Y"," "," "," "," "," "," "," "," ","Not Rated"
"'227","'13","'05 - 10"," ","'227806009","'227806","PATHFINDER CAMP","UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL","TRAVIS","B","Y","Y"," "," "," "," "," "," "," "," ","Not Rated"
"'227","'13","'11 - 11"," ","'227806017","'227806","ANNUNCIATION MATERNITY HOME","UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL","TRAVIS","S","Y","Y"," "," "," "," "," "," "," "," ","Not Rated"
"'227","'13","'06 - 11"," ","'227806023","'227806","PATHWAYS 3H CAMPUS","UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL","TRAVIS","B","Y","Y"," "," "," "," "," "," "," "," ","Not Rated"
"'227","'13","'02 - 12"," ","'227806024","'227806","TNC CAMPUS (TEXAS NEUROREHABILITATION CENTER)","UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL","TRAVIS","B","Y","N"," "," "," "," "," "," "," "," ","Not Rated"
"'227","'13","'06 - 12"," ","'227806025","'227806","METHODIST CHILDREN'S HOME","UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL","TRAVIS","B","Y","Y"," "," "," "," "," "," "," "," ","Not Rated"
"'227","'13","'03 - 07"," ","'227806029","'227806","DEPELCHIN-RICHMOND","UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL","TRAVIS","E","Y","N"," "," "," "," "," "," "," "," ","Not Rated"
"'227","'13","'01 - 12"," ","'227806030","'227806","LAUREL RIDGE","UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL","TRAVIS","B","Y","Y"," "," "," "," "," "," "," "," ","Not Rated"
"'227","'13","'04 - 08"," ","'227806031","'227806","OLYMPIA HILLS","UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL","TRAVIS","M","Y","N"," ","1"," ","1","1"," "," ","0","A"
"'227","'13","'02 - 06"," ","'227806032","'227806","HELPING HAND","UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL","TRAVIS","E","Y","N"," "," "," "," "," "," "," "," ","Not Rated"
"'227","'13","'KG - 12"," ","'227806034","'227806","UT - UNIVERSITY CHARTER SCHOOL AT HIGH POINT","UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL","TRAVIS","B","Y","N"," "," "," "," "," "," "," "," ","Not Rated"
"'227","'13","'04 - 11"," ","'227806040","'227806","AUSTIN OAKS","UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL","TRAVIS","B","Y","N"," "," "," "," "," "," "," "," ","Not Rated"
"'227","'13","'09 - 12"," ","'227806043","'227806","UNIVERSITY H S","UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL","TRAVIS","S","Y","Y"," "," "," "," "," "," "," "," ","Not Rated"
"'227","'13","'07 - 11"," ","'227806044","'227806","GEORGETOWN BEHAVIORAL HEALTH INSTITUTE","UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL","TRAVIS","S","Y","Y"," "," "," "," "," "," "," "," ","Not Rated"
"'227","'13","'06 - 12"," ","'227806045","'227806","CEDAR CREST","UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL","TRAVIS","B","Y","Y"," "," "," "," "," "," "," "," ","Not Rated"
"'227","'13","'08 - 11"," ","'227806046","'227806","SETON HOME","UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL","TRAVIS","S","Y","Y"," "," "," "," "," "," "," "," ","Not Rated"
"'227","'13","'10 - 12"," ","'227806049","'227806","MUNDAY","UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL","TRAVIS","S","Y","Y"," "," "," "," "," "," "," "," ","Not Rated"
"'227","'13","'09 - 12"," ","'227806051","'227806","THE REFUGE","UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL","TRAVIS","S","Y","Y"," "," "," "," "," "," "," "," ","Not Rated"
"'227","'13","'08 - 12"," ","'227806052","'227806","SJRC TEXAS","UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL","TRAVIS","S","Y","Y"," "," "," "," "," "," "," "," ","Not Rated"
"'227","'13","'07 - 10"," ","'227806053","'227806","SAFE HAVEN","UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL","TRAVIS","S","Y","Y"," "," "," "," "," "," "," "," ","Not Rated"
"'227","'13","'09 - 12"," ","'227806054","'227806","CLEARFORK ACADEMY","UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL","TRAVIS","S","Y","Y"," "," "," "," "," "," "," "," ","Not Rated"
"'227","'13","'KG - 12"," ","'227814001","'227814","CHAPARRAL STAR ACADEMY","CHAPARRAL STAR ACADEMY","TRAVIS","B","Y","N"," ","1","1","1","1","1","1","1","A"
"'227","'13","'PK - 08"," ","'227816001","'227816","HARMONY SCIENCE ACADEMY - AUSTIN","HARMONY PUBLIC SCHOOLS - CENTRAL TEXAS","TRAVIS","E","Y","N"," ","0","0","0","0","0"," ","0","B"
"'227","'13","'06 - 12"," ","'227816002","'227816","HARMONY SCIENCE ACADEMY-PFLUGERVILLE","HARMONY PUBLIC SCHOOLS - CENTRAL TEXAS","TRAVIS","B","Y","N"," ","1","0","0","0","0","0","0","B"
"'227","'13","'PK - 05"," ","'227816003","'227816","HARMONY SCHOOL OF SCIENCE - AUSTIN","HARMONY PUBLIC SCHOOLS - CENTRAL TEXAS","TRAVIS","E","Y","N"," ","1","0","1","0","0"," ","0","B"
"'227","'13","'PK - 12"," ","'227816004","'227816","HARMONY SCHOOL OF ENDEAVOR AUSTIN","HARMONY PUBLIC SCHOOLS - CENTRAL TEXAS","TRAVIS","B","Y","N"," ","1","0","1","1","1","1","1","A"
"'227","'13","'PK - 05"," ","'227816005","'227816","HARMONY SCHOOL OF INNOVATION - AUSTIN","HARMONY PUBLIC SCHOOLS - CENTRAL TEXAS","TRAVIS","E","Y","N"," ","0","0","0","0","0"," ","0","B"
"'227","'13","'PK - 05"," ","'227816006","'227816","HARMONY SCIENCE ACADEMY - CEDAR PARK","HARMONY PUBLIC SCHOOLS - CENTRAL TEXAS","TRAVIS","E","Y","N"," ","0","0","0","0","0"," ","0","A"
"'227","'13","'06 - 12"," ","'227816101","'227816","HARMONY SCHOOL OF EXCELLENCE - AUSTIN","HARMONY PUBLIC SCHOOLS - CENTRAL TEXAS","TRAVIS","B","Y","N"," ","0","0","0","0","0","0","0","B"
"'227","'13","'09 - 12"," ","'227817001","'227817","CEDARS ACADEMY NEXT GENERATION H S AT HIGHLAND","CEDARS INTERNATIONAL ACADEMY","TRAVIS","S","Y","N"," ","1","1","0","0","0","0","0","B"
"'227","'13","'PK - 08"," ","'227817101","'227817","CEDARS INTERNATIONAL ACADEMY","CEDARS INTERNATIONAL ACADEMY","TRAVIS","E","Y","N"," ","1","0","0","0","0","0","0","A"
"'227","'13","'PK - 05"," ","'227819101","'227819","UNIVERSITY OF TEXAS EL CHARTER SCHOOL","UNIVERSITY OF TEXAS ELEMENTARY CHARTER SCHOOL","TRAVIS","E","Y","N"," ","0","1","1","1","1"," ","1","B"
"'227","'04","'09 - 12"," ","'227820001","'227820","KIPP AUSTIN COLLEGIATE","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","S","Y","N"," ","0","0","1","0","1","1","0","B"
"'227","'04","'09 - 12"," ","'227820002","'227820","KIPP AUSTIN BRAVE","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","S","Y","N"," ","1","0","1","1","1","1","0","B"
"'227","'04","'09 - 12"," ","'227820013","'227820","KIPP HOUSTON H S","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","S","Y","N"," ","1","1","1","1","1","1","1","B"
"'227","'04","'09 - 12"," ","'227820014","'227820","KIPP GENERATIONS COLLEGIATE","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","S","Y","N"," ","0","1","1","1","1","1","1","B"
"'227","'04","'09 - 12"," ","'227820015","'227820","KIPP NORTHEAST COLLEGE PREPARATORY","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","S","Y","N"," ","0","0","1","1","0","1","1","B"
"'227","'04","'09 - 12"," ","'227820016","'227820","KIPP SUNNYSIDE H S","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","S","Y","N"," ","0","0","0","1","1","1","1","B"
"'227","'04","'09 - 12"," ","'227820017","'227820","KIPP CONNECT H S","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","S","Y","N"," ","0","0","1","1","0","1","1","B"
"'227","'04","'09 - 10"," ","'227820018","'227820","KIPP EAST END H S","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","S","Y","N"," ","0","0","1","0","0","1","0","C"
"'227","'04","'09 - 12"," ","'227820020","'227820","KIPP UNIVERSITY PREP H S","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","S","Y","N"," ","0","1","1","1","1","1","1","B"
"'227","'04","'09 - 11"," ","'227820021","'227820","KIPP SOMOS H S","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","S","Y","N"," ","0","1","1","1","1","1","1","B"
"'227","'04","'09 - 12"," ","'227820030","'227820","KIPP OAK CLIFF ACADEMY","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","S","Y","N"," ","1","0","1","0","0","1","1","B"
"'227","'04","'05 - 08"," ","'227820041","'227820","KIPP AUSTIN COLLEGE PREP","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","M","Y","N"," ","0","0","0","0","1","0","0","B"
"'227","'04","'05 - 08"," ","'227820042","'227820","KIPP AUSTIN ACADEMY OF ARTS & LETTERS","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","M","Y","N"," ","0","0","0","1","1","1","0","B"
"'227","'04","'05 - 08"," ","'227820043","'227820","KIPP AUSTIN BEACON PREP","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","M","Y","N"," ","0","0","0","0","0","0","0","B"
"'227","'04","'05 - 08"," ","'227820044","'227820","KIPP AUSTIN VISTA MIDDLE SCHOOLS","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","M","Y","N"," ","0","0","0","0","0","0","0","B"
"'227","'04","'05 - 07"," ","'227820045","'227820","KIPP PASEO PREPARATORY SCHOOL","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","M","Y","N"," ","0","0","0","0"," "," ","0","C"
"'227","'04","'05 - 08"," ","'227820050","'227820","KIPP ACADEMY MIDDLE","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","M","Y","N"," ","0","0","1","1","1","0","1","B"
"'227","'04","'05 - 08"," ","'227820051","'227820","KIPP 3D ACADEMY","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","M","Y","N"," ","0","0","0","0","0","1","0","B"
"'227","'04","'05 - 08"," ","'227820052","'227820","KIPP SHARPSTOWN COLEGE PREP","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","M","Y","N"," ","0","1","1","1","1","0","1","A"
"'227","'04","'05 - 08"," ","'227820053","'227820","KIPP POLARIS ACADEMY FOR BOYS","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","M","Y","N"," ","0","0","0","0","0","0","0","C"
"'227","'04","'05 - 08"," ","'227820054","'227820","KIPP INTREPID PREPARATORY","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","M","Y","N"," ","0","0","0","0","0","0","0","B"
"'227","'04","'05 - 08"," ","'227820055","'227820","KIPP VOYAGE ACADEMY FOR GIRLS","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","M","Y","N"," ","0","0","0","0","0","0","0","C"
"'227","'04","'05 - 08"," ","'227820056","'227820","KIPP CONNECT MIDDLE","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","M","Y","N"," ","0","1","1","1","1","1","1","A"
"'227","'04","'05 - 08"," ","'227820057","'227820","KIPP LIBERATION COLLEGE PREPARATORY","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","M","Y","N"," ","0","0","0","0","0","0","0","C"
"'227","'04","'05 - 08"," ","'227820058","'227820","KIPP SPIRIT COLLEGE PREP","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","M","Y","N"," ","1","1","0","0","0","0","0","B"
"'227","'04","'05 - 08"," ","'227820059","'227820","KIPP ACADEMY WEST MIDDLE","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","M","Y","N"," ","1","1","1","1","1","1","1","A"
"'227","'04","'05 - 08"," ","'227820060","'227820","KIPP PRIME COLLEGE PREPARATORY","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","M","Y","N"," ","0","0","0","0","0","0","0","C"
"'227","'04","'05 - 08"," ","'227820061","'227820","KIPP NEXUS MIDDLE","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","M","Y","N"," ","0","0","0","0","1","1","0","B"
"'227","'04","'05 - 08"," ","'227820062","'227820","KIPP JOURNEY COLLEGIATE SCHOOL","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","M","Y","N"," ","1","1","1","1","1","1","1","B"
"'227","'04","'05 - 07"," ","'227820063","'227820","KIPP MOSAIC ACADEMY SCHOOL","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","M","Y","N"," ","0","1","0","0"," "," ","0","B"
"'227","'04","'05 - 08"," ","'227820071","'227820","KIPP TRUTH ACADEMY","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","M","Y","N"," ","0","0","0","0","0","0","0","B"
"'227","'04","'05 - 08"," ","'227820072","'227820","KIPP DESTINY MIDDLE","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","M","Y","N"," ","0","0","0","0","0","0","0","B"
"'227","'04","'06 - 09"," ","'227820073","'227820","KIPP PLEASANT GROVE LEADERSHIP ACADEMY","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","M","Y","N"," ","1","1","1","0","0","0","1","B"
"'227","'04","'05 - 08"," ","'227820081","'227820","KIPP ASPIRE ACADEMY","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","M","Y","N"," ","0","0","0","0","0","0","0","B"
"'227","'04","'05 - 08"," ","'227820082","'227820","KIPP CAMINO ACADEMY","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","M","Y","N"," ","0","0","0","0","0","0","0","C"
"'227","'04","'05 - 08"," ","'227820083","'227820","KIPP PODER ACADEMY","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","M","Y","N"," ","0","0","0","0","0","0","0","B"
"'227","'04","'PK - 04"," ","'227820101","'227820","KIPP AUSTIN COMUNIDAD","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","E","Y","N"," ","1","0","1","1"," "," ","0","B"
"'227","'04","'PK - 04"," ","'227820102","'227820","KIPP ALEGRIA PRI","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","E","Y","N"," ","0","0","0","0"," "," ","0","B"
"'227","'04","'PK - 04"," ","'227820103","'227820","KIPP AUSTIN OBRAS","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","E","Y","N"," ","0","0","0","0"," "," ","0","B"
"'227","'04","'PK - 02"," ","'227820105","'227820","KIPP PASEO PRI","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","E","Y","N"," "," "," "," "," "," "," "," ","Not Rated"
"'227","'04","'PK - 04"," ","'227820205","'227820","KIPP SHINE PREP","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","E","Y","N"," ","1","1","1","1"," "," ","1","A"
"'227","'04","'PK - 04"," ","'227820206","'227820","KIPP DREAM PREP","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","E","Y","N"," ","0","0","0","0"," "," ","0","B"
"'227","'04","'PK - 04"," ","'227820207","'227820","KIPP SHARP PREP","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","E","Y","N"," ","0","1","1","1"," "," ","1","A"
"'227","'04","'PK - 04"," ","'227820209","'227820","KIPP EXPLORE ACADEMY","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","E","Y","N"," ","0","0","0","0"," "," ","0","B"
"'227","'04","'PK - 04"," ","'227820211","'227820","KIPP LEGACY PREPARATORY","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","E","Y","N"," ","0","0","0","0"," "," ","0","Not Rated: Senate Bill 1365"
"'227","'04","'PK - 04"," ","'227820212","'227820","KIPP CONNECT HOUSTON PRI","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","E","Y","N"," ","1","1","1","1"," "," ","1","A"
"'227","'04","'PK - 04"," ","'227820213","'227820","KIPP PEACE EL","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","E","Y","N"," ","0","0","1","0"," "," ","0","B"
"'227","'04","'PK - 04"," ","'227820214","'227820","KIPP ZENITH ACADEMY","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","E","Y","N"," ","0","0","0","0"," "," ","0","C"
"'227","'04","'PK - 04"," ","'227820215","'227820","KIPP UNITY PRI","KIPP TEXAS PUBLIC SCHOOLS","TRAVIS","E","Y","N"," ","1","1","1","1"," "," ","1","A"
