DISTRICT,CAMPUS,COUNTY,REGION,GRDSPAN,PAIRCAMP,CD1A,CD1B,CD1C,CD2B,CGRPRATE21,CELPRATE21,CCCPRATE21,CSTPRATE21,CAAPRATE21,CPEMALLC,CPEMALLT,CPEMALLP,CPETALLC,CPETECOC,CPETSPEC,CPE0312C,CAMPNAME,REGNNAME,DISTNAME,CNTYNAME,GRDLOW,GRDHIGH,GRDTYPE,CPETLEPC,CPETSTEC,CPETECHC,CPETPTEC,CPETLEPP,CPETECOP,CPETSPEP,CPETECHP,CPETPTEP,CPETSTEP,CPE0312P,CFLCHART,CFLDAEP,CFLEEK,CFLJJ,CFLNEWCAMP,CFLPAIRD,CFLALTED,CFLAEC,CFLRTF,PAIRNAME,CFLPAIRO,CFLAEATYPE,CFLPAIR,CDA00A00T019R,CDA00A00T021R,C_RATING
220811,220811101,220,11,PK - 05, ,26,.,.,26,.,100,.,0,0,16,168,9.5,220,162,12,80,EAST FORT WORTH MONTESSORI ACADEMY,REGION 11: FORT WORTH,EAST FORT WORTH MONTESSORI ACADEMY,TARRANT,PK,05,E,65,.,.,.,29.5,73.6,5.5,0.0,0.0,0.0,36.4,Y,N,N,N,N,N,N,N,N, ,N, ,N,100,99,Not Rated: Declared State of Disaster
220814,220814101,220,11,KG - 06, ,44,.,.,44,.,.,.,56,57,31,311,10,287,64,16,127,TEXAS SCHOOL OF THE ARTS,REGION 11: FORT WORTH,TEXAS SCHOOL OF THE ARTS,TARRANT,KG,06,E,37,0,0,0,12.9,22.3,5.6,0.0,0.0,0.0,44.3,Y,N,N,N,N,N,N,N,N, ,N, ,N,100,99,Not Rated: Declared State of Disaster
220815,220815101,220,11,PK - 08, ,31,.,.,31,.,100,.,9,11,62,629,9.9,763,462,61,467,CHAPEL HILL ACADEMY,REGION 11: FORT WORTH,CHAPEL HILL ACADEMY,TARRANT,PK,08,E,71,0,.,.,9.3,60.6,8.0,0.0,0.0,0.0,61.2,Y,N,N,N,N,N,N,N,N, ,N, ,N,100,100,Not Rated: Declared State of Disaster
220817,220817001,220,11,PK - 12, ,41,43,100,42,100,100,0,9,45,104,843,12.3,1088,605,71,706,NEWMAN INTERNATIONAL ACADEMY OF AR,REGION 11: FORT WORTH,NEWMAN INTERNATIONAL ACADEMY OF AR,TARRANT,PK,12,B,183,0,0,0,16.8,55.6,6.5,0.0,0.0,0.0,64.9,Y,N,N,N,N,N,N,N,N, ,N, ,N,100,97,Not Rated: Declared State of Disaster
220817,220817002,220,11,PK - 12, ,36,26,98.1,31,100,100,0,0,39,132,1048,12.6,1005,453,61,764,NEWMAN INTERNATIONAL AT CEDAR HILL,REGION 11: FORT WORTH,NEWMAN INTERNATIONAL ACADEMY OF AR,TARRANT,PK,12,B,166,0,0,0,16.5,45.1,6.1,0.0,0.0,0.0,76.0,Y,N,N,N,N,N,N,N,N, ,N, ,N,100,97,Not Rated: Declared State of Disaster
220817,220817003,220,11,KG - 06, ,21,.,.,21,.,.,.,0,0,32,211,15.2,166,114,10,91,NEWMAN INTERNATIONAL ACADEMY AT GR,REGION 11: FORT WORTH,NEWMAN INTERNATIONAL ACADEMY OF AR,TARRANT,KG,06,E,29,0,0,0,17.5,68.7,6.0,0.0,0.0,0.0,54.8,Y,N,N,N,N,N,N,N,N, ,N, ,N,100,93,Not Rated: Declared State of Disaster
220817,220817004,220,11,PK - 07, ,24,.,.,24,.,.,.,0,0,26,157,16.6,235,178,17,88,NEWMAN INTERNATIONAL ACADEMY AT FO,REGION 11: FORT WORTH,NEWMAN INTERNATIONAL ACADEMY OF AR,TARRANT,PK,07,E,16,0,0,0,6.8,75.7,7.2,0.0,0.0,0.0,37.4,Y,N,N,N,N,N,N,N,N, ,N, ,N,100,99,Not Rated: Declared State of Disaster
220817,220817005,220,11,KG - 09, ,37,.,.,37,.,.,.,0,44,49,385,12.7,456,151,28,270,NEWMAN INTERNATIONAL ACADEMY OF MA,REGION 11: FORT WORTH,NEWMAN INTERNATIONAL ACADEMY OF AR,TARRANT,KG,09,B,33,0,0,0,7.2,33.1,6.1,0.0,0.0,0.0,59.2,Y,N,N,N,N,N,N,N,N, ,N, ,N,99,95,Not Rated: Declared State of Disaster
220817,220817006,220,11,07 - 07, ,41,.,.,41,.,.,.,25,45,42,220,19.1,108,53,10,108,NEWMAN INTERNATIONAL ACADEMY AT PI,REGION 11: FORT WORTH,NEWMAN INTERNATIONAL ACADEMY OF AR,TARRANT,07,07,M,11,0,0,0,10.2,49.1,9.3,0.0,0.0,0.0,100.0,Y,N,N,N,N,N,N,N,N, ,N, ,N,99,97,Not Rated: Declared State of Disaster
220819,220819001,220,11,07 - 12, ,46,60,95,53,.,.,100,40,53,29,416,7,433,120,52,433,HIGH POINT ACADEMY,REGION 11: FORT WORTH,HIGH POINT ACADEMY,TARRANT,07,12,S,16,0,0,.,3.7,27.7,12.0,0.0,0.0,0.0,100.0,Y,N,N,N,N,N,N,N,N, ,N, ,N,100,96,Not Rated: Declared State of Disaster
220819,220819002,220,11,KG - 06, ,25,.,.,25,.,100,.,0,6,54,414,13,480,142,30,250,HIGH POINT ACADEMY SFW,REGION 11: FORT WORTH,HIGH POINT ACADEMY,TARRANT,KG,06,E,47,.,.,.,9.8,29.6,6.3,0.0,0.0,0.0,52.1,Y,N,N,N,N,N,N,N,N, ,N, ,N,100,91,Not Rated: Declared State of Disaster
220819,220819003,220,11,KG - 06, ,35,.,.,35,.,.,.,0,0,48,712,6.7,675,152,67,406,HIGH POINT ACADEMY FW EL,REGION 11: FORT WORTH,HIGH POINT ACADEMY,TARRANT,KG,06,E,40,.,.,.,5.9,22.5,9.9,0.0,0.0,0.0,60.1,Y,N,N,N,N,N,N,N,N, ,N, ,N,.,89,Not Rated: Declared State of Disaster
220901,220901001,220,11,09 - 12, ,47,54,96.1,51,29,0,100,58,43,433,2885,15,2674,1777,213,2674,ARLINGTON H S,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,09,12,S,426,0,0,0,15.9,66.5,8.0,0.0,0.0,0.0,100.0,N,N,N,N,N,N,N,N,N, ,N, ,N,99,90,Not Rated: Declared State of Disaster
220901,220901002,220,11,09 - 12, ,31,36,87.8,34,75,100,10,8,0,744,4043,18.4,3625,3356,316,3625,SAM HOUSTON H S,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,09,12,S,1410,0,0,0,38.9,92.6,8.7,0.0,0.0,0.0,100.0,N,N,N,N,N,N,N,N,N, ,N, ,N,97,75,Not Rated: Declared State of Disaster
220901,220901003,220,11,09 - 12, ,39,42,88.4,41,57,0,44,8,21,703,3120,22.5,2614,1933,250,2614,LAMAR H S,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,09,12,S,488,0,0,0,18.7,73.9,9.6,0.0,0.0,0.0,100.0,N,N,N,N,N,N,N,N,N, ,N, ,N,96,70,Not Rated: Declared State of Disaster
220901,220901004,220,11,09 - 12, ,39,50,94.6,45,88,100,80,0,15,434,2714,16,2431,1746,214,2431,BOWIE H S,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,09,12,S,402,0,0,0,16.5,71.8,8.8,0.0,0.0,0.0,100.0,N,N,N,N,N,N,N,N,N, ,N, ,N,98,70,Not Rated: Declared State of Disaster
220901,220901005,220,11,09 - 12, ,56,66,97.3,61,100,100,100,92,61,340,3760,9,3672,1468,275,3672,MARTIN H S,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,09,12,S,184,0,0,0,5.0,40.0,7.5,0.0,0.0,0.0,100.0,N,N,N,N,N,N,N,N,N, ,N, ,N,99,90,Not Rated: Declared State of Disaster
220901,220901006,220,11,09 - 12, ,30,19,89.1,.,100,0,13,0,0,397,528,75.2,249,198,20,249,VENTURE ALTER H S,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,09,12,S,54,0,0,0,21.7,79.5,8.0,0.0,0.0,0.0,100.0,N,N,N,N,N,N,Y,Y,N, ,N,AEC OF CHOICE - DRS,N,96,84,Not Rated: Declared State of Disaster
220901,220901007,220,11,08 - 12, ,.,.,.,.,.,.,.,.,.,500,500,100,40,35,2,40,TURNING POINT SECONDARY SCHOOL,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,08,12,S,11,0,0,0,27.5,87.5,5.0,0.0,0.0,0.0,100.0,N,Y,N,N,N,N,N,N,N, ,N, ,N,-1,-1,Not Rated
220901,220901008,220,11,07 - 10, ,12,.,38.5,.,.,100,.,0,0,122,387,31.5,152,144,0,152,NEWCOMER CENTER,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,07,10,S,151,0,0,0,99.3,94.7,0.0,0.0,0.0,0.0,100.0,N,N,N,N,N,N,Y,Y,N, ,N,AEC OF CHOICE,N,100,98,Not Rated: Declared State of Disaster
220901,220901009,220,11,09 - 12, ,45,52,96.5,49,88,0,80,33,45,199,1706,11.7,1630,1122,149,1630,SEGUIN H S,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,09,12,S,269,0,0,0,16.5,68.8,9.1,0.0,0.0,0.0,100.0,N,N,N,N,N,N,N,N,N, ,N, ,N,99,88,Not Rated: Declared State of Disaster
220901,220901010,220,11,09 - 11, ,.,.,.,.,.,.,.,.,.,38,38,100,6,4,1,6,TARRANT CO J J A E P,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,09,11,S,1,0,0,0,16.7,66.7,16.7,0.0,0.0,0.0,100.0,N,N,N,Y,N,N,N,N,N, ,N, ,N,.,.,Not Rated
220901,220901011,220,11,09 - 12, ,67,100,98.9,84,100,100,100,100,92,5,312,1.6,405,357,4,405,ARLINGTON COLLEGIATE H S,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,09,12,S,69,0,405,0,17.0,88.1,1.0,100.0,0.0,0.0,100.0,N,N,N,N,N,N,N,N,N, ,N, ,N,100,100,Not Rated: Declared State of Disaster
220901,220901014,220,11,09 - 10, ,65,.,100,65,.,100,.,100,100,5,115,4.3,224,200,1,224,ARLINGTON COLLEGE AND CAREER H S,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,09,10,S,58,0,224,0,25.9,89.3,0.4,100.0,0.0,0.0,100.0,N,N,N,N,N,N,N,N,N, ,N, ,N,.,100,Not Rated: Declared State of Disaster
220901,220901041,220,11,07 - 08, ,22,.,.,22,.,0,.,0,0,189,1190,15.9,1126,1031,79,1126,CARTER J H,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,07,08,M,636,0,0,0,56.5,91.6,7.0,0.0,0.0,0.0,100.0,N,N,N,N,N,N,N,N,N, ,N, ,N,100,90,Not Rated: Declared State of Disaster
220901,220901045,220,11,07 - 08, ,36,.,.,36,.,0,.,0,6,78,883,8.8,890,566,87,890,BAILEY J H,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,07,08,M,169,0,0,0,19.0,63.6,9.8,0.0,0.0,0.0,100.0,N,N,N,N,N,N,N,N,N, ,N, ,N,100,89,Not Rated: Declared State of Disaster
220901,220901047,220,11,07 - 08, ,29,.,.,29,.,0,.,0,11,89,544,16.4,452,383,58,452,GUNN J H,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,07,08,M,119,0,0,0,26.3,84.7,12.8,0.0,0.0,0.0,100.0,N,N,N,N,N,N,N,N,N, ,N, ,N,99,90,Not Rated: Declared State of Disaster
220901,220901048,220,11,07 - 08, ,36,.,.,36,.,0,.,8,39,81,742,10.9,738,528,60,738,SHACKELFORD J H,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,07,08,M,223,0,0,0,30.2,71.5,8.1,0.0,0.0,0.0,100.0,N,N,N,N,N,N,N,N,N, ,N, ,N,100,77,Not Rated: Declared State of Disaster
220901,220901049,220,11,07 - 08, ,47,.,.,47,.,0,.,33,55,61,812,7.5,784,336,85,784,YOUNG J H,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,07,08,M,51,0,0,0,6.5,42.9,10.8,0.0,0.0,0.0,100.0,N,N,N,N,N,N,N,N,N, ,N, ,N,100,76,Not Rated: Declared State of Disaster
220901,220901050,220,11,07 - 08, ,27,.,.,27,.,0,.,0,10,255,1634,15.6,1487,1302,138,1487,WORKMAN J H,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,07,08,M,649,0,0,0,43.6,87.6,9.3,0.0,0.0,0.0,100.0,N,N,N,N,N,N,N,N,N, ,N, ,N,99,91,Not Rated: Declared State of Disaster
220901,220901051,220,11,07 - 08, ,43,.,.,43,.,100,.,8,41,74,781,9.5,743,332,105,743,BOLES J H,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,07,08,M,64,0,0,0,8.6,44.7,14.1,0.0,0.0,0.0,100.0,N,N,N,N,N,N,N,N,N, ,N, ,N,99,96,Not Rated: Declared State of Disaster
220901,220901052,220,11,07 - 08, ,33,.,.,33,.,0,.,10,30,90,777,11.6,724,503,94,724,BARNETT J H,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,07,08,M,166,0,0,0,22.9,69.5,13.0,0.0,0.0,0.0,100.0,N,N,N,N,N,N,N,N,N, ,N, ,N,100,49,Not Rated: Declared State of Disaster
220901,220901053,220,11,07 - 08, ,29,.,.,29,.,100,.,9,29,236,888,26.6,739,619,80,739,NICHOLS J H,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,07,08,M,158,0,0,0,21.4,83.8,10.8,0.0,0.0,0.0,100.0,N,N,N,N,N,N,N,N,N, ,N, ,N,100,81,Not Rated: Declared State of Disaster
220901,220901055,220,11,07 - 08, ,44,.,.,44,.,100,.,33,41,111,1013,11,944,719,69,944,OUSLEY J H,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,07,08,M,217,0,0,0,23.0,76.2,7.3,0.0,0.0,0.0,100.0,N,N,N,N,N,N,N,N,N, ,N, ,N,98,93,Not Rated: Declared State of Disaster
220901,220901101,220,11,EE - 06, ,16,.,.,16,.,100,.,0,0,73,506,14.4,538,484,32,266,BERRY EL,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,EE,06,E,363,0,0,0,67.5,90.0,5.9,0.0,0.0,0.0,49.4,N,N,N,N,N,N,N,N,N, ,N, ,N,100,98,Not Rated: Declared State of Disaster
220901,220901102,220,11,PK - 06, ,21,.,.,21,.,100,.,0,0,49,459,10.7,488,442,28,282,BLANTON EL,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,PK,06,E,280,0,0,0,57.4,90.6,5.7,0.0,0.0,0.0,57.8,N,N,N,N,N,N,N,N,N, ,N, ,N,100,99,Not Rated: Declared State of Disaster
220901,220901103,220,11,PK - 06, ,19,.,.,19,.,100,.,0,0,52,393,13.2,452,422,39,226,CROW LEADERSHIP ACADEMY,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,PK,06,E,280,0,0,0,61.9,93.4,8.6,0.0,0.0,0.0,50.0,N,N,N,N,N,N,N,N,N, ,N, ,N,100,98,Not Rated: Declared State of Disaster
220901,220901104,220,11,PK - 06, ,51,.,.,51,.,0,.,64,94,39,582,6.7,562,237,63,318,DUFF EL,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,PK,06,E,50,0,0,0,8.9,42.2,11.2,0.0,0.0,0.0,56.6,N,N,N,N,N,N,N,N,N, ,N, ,N,100,94,Not Rated: Declared State of Disaster
220901,220901105,220,11,PK - PK,'220901130,.,.,.,.,.,.,.,.,.,.,.,.,85,80,0,0,COMMUNITY BASED PK,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,PK,PK,E,14,0,0,0,16.5,94.1,0.0,0.0,0.0,0.0,0.0,N,N,Y,N,N,N,N,N,N,DITTO EL,N, ,Y,.,.,Not Rated: Declared State of Disaster
220901,220901107,220,11,EE - PK,'220901130,.,.,.,.,.,.,.,.,.,.,.,.,177,152,6,0,KOOKEN ED CTR,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,EE,PK,E,78,0,0,0,44.1,85.9,3.4,0.0,0.0,0.0,0.0,N,N,Y,N,N,N,N,N,N,DITTO EL,N, ,Y,.,.,Not Rated: Declared State of Disaster
220901,220901109,220,11,PK - 06, ,18,.,.,18,.,100,.,0,0,72,500,14.4,544,521,31,285,RANKIN EL,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,PK,06,E,333,0,0,0,61.2,95.8,5.7,0.0,0.0,0.0,52.4,N,N,N,N,N,N,N,N,N, ,N, ,N,100,100,Not Rated: Declared State of Disaster
220901,220901110,220,11,PK - 06, ,19,.,.,19,.,100,.,0,0,59,357,16.5,328,298,22,171,ROARK EL,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,PK,06,E,217,0,0,0,66.2,90.9,6.7,0.0,0.0,0.0,52.1,N,N,N,N,N,N,N,N,N, ,N, ,N,100,99,Not Rated: Declared State of Disaster
220901,220901111,220,11,EE - 06, ,19,.,.,19,.,100,.,0,0,118,539,21.9,566,517,40,267,SOUTH DAVIS EL,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,EE,06,E,308,0,0,0,54.4,91.3,7.1,0.0,0.0,0.0,47.2,N,N,N,N,N,N,N,N,N, ,N, ,N,100,99,Not Rated: Declared State of Disaster
220901,220901112,220,11,PK - 06, ,18,.,.,18,.,100,.,0,0,127,706,18,701,664,31,356,SPEER EL,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,PK,06,E,461,0,0,0,65.8,94.7,4.4,0.0,0.0,0.0,50.8,N,N,N,N,N,N,N,N,N, ,N, ,N,100,93,Not Rated: Declared State of Disaster
220901,220901113,220,11,EE - 06, ,24,.,.,24,.,100,.,0,0,107,492,21.7,514,448,51,261,SWIFT EL,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,EE,06,E,144,0,0,0,28.0,87.2,9.9,0.0,0.0,0.0,50.8,N,N,N,N,N,N,N,N,N, ,N, ,N,100,87,Not Rated: Declared State of Disaster
220901,220901114,220,11,PK - 06, ,18,.,.,18,.,100,.,0,0,82,580,14.1,662,601,40,336,THORNTON EL,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,PK,06,E,505,0,0,0,76.3,90.8,6.0,0.0,0.0,0.0,50.8,N,N,N,N,N,N,N,N,N, ,N, ,N,100,96,Not Rated: Declared State of Disaster
220901,220901117,220,11,PK - 06, ,42,.,.,42,.,100,.,0,7,25,434,5.8,456,199,46,269,HILL EL,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,PK,06,E,41,0,0,0,9.0,43.6,10.1,0.0,0.0,0.0,59.0,N,N,N,N,N,N,N,N,N, ,N, ,N,100,86,Not Rated: Declared State of Disaster
220901,220901119,220,11,PK - 06, ,25,.,.,25,.,100,.,10,0,80,477,16.8,474,402,24,250,GOODMAN EL,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,PK,06,E,271,0,0,0,57.2,84.8,5.1,0.0,0.0,0.0,52.7,N,N,N,N,N,N,N,N,N, ,N, ,N,100,96,Not Rated: Declared State of Disaster
220901,220901120,220,11,EE - 06, ,21,.,.,21,.,0,.,0,11,91,541,16.8,572,480,55,323,POPE EL,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,EE,06,E,137,0,0,0,24.0,83.9,9.6,0.0,0.0,0.0,56.5,N,N,N,N,N,N,N,N,N, ,N, ,N,100,87,Not Rated: Declared State of Disaster
220901,220901121,220,11,PK - 06, ,19,.,.,19,.,100,.,0,0,49,457,10.7,547,506,25,285,JOHNS EL,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,PK,06,E,332,0,0,0,60.7,92.5,4.6,0.0,0.0,0.0,52.1,N,N,N,N,N,N,N,N,N, ,N, ,N,100,97,Not Rated: Declared State of Disaster
220901,220901123,220,11,EE - 06, ,24,.,.,24,.,0,.,0,0,82,402,20.4,448,402,30,235,SHORT EL,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,EE,06,E,81,0,0,0,18.1,89.7,6.7,0.0,0.0,0.0,52.5,N,N,N,N,N,N,N,N,N, ,N, ,N,99,95,Not Rated: Declared State of Disaster
220901,220901124,220,11,PK - 06, ,28,.,.,28,.,100,.,0,0,36,314,11.5,374,323,31,204,AMOS EL,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,PK,06,E,163,0,0,0,43.6,86.4,8.3,0.0,0.0,0.0,54.5,N,N,N,N,N,N,N,N,N, ,N, ,N,100,96,Not Rated: Declared State of Disaster
220901,220901125,220,11,EE - 06, ,25,.,.,25,.,100,.,9,6,81,499,16.2,537,376,60,272,DUNN EL,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,EE,06,E,60,0,0,0,11.2,70.0,11.2,0.0,0.0,0.0,50.7,N,N,N,N,N,N,N,N,N, ,N, ,N,99,76,Not Rated: Declared State of Disaster
220901,220901126,220,11,PK - 06, ,22,.,.,22,.,100,.,0,0,98,502,19.5,507,443,42,287,FOSTER EL,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,PK,06,E,262,0,0,0,51.7,87.4,8.3,0.0,0.0,0.0,56.6,N,N,N,N,N,N,N,N,N, ,N, ,N,100,85,Not Rated: Declared State of Disaster
220901,220901128,220,11,EE - 06, ,29,.,.,29,.,100,.,11,6,88,432,20.4,416,311,27,245,KEY EL,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,EE,06,E,66,0,0,0,15.9,74.8,6.5,0.0,0.0,0.0,58.9,N,N,N,N,N,N,N,N,N, ,N, ,N,100,79,Not Rated: Declared State of Disaster
220901,220901129,220,11,KG - 06, ,59,.,.,59,.,100,.,82,83,39,566,6.9,583,181,61,344,BUTLER EL,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,KG,06,E,72,0,0,0,12.3,31.0,10.5,0.0,0.0,0.0,59.0,N,N,N,N,N,N,N,N,N, ,N, ,N,100,91,Not Rated: Declared State of Disaster
220901,220901130,220,11,KG - 06, ,54,.,.,54,.,100,.,83,85,56,656,8.5,679,245,48,412,DITTO EL,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,KG,06,E,59,0,0,0,8.7,36.1,7.1,0.0,0.0,0.0,60.7,N,N,N,N,N,N,N,N,N, ,Y, ,N,100,90,Not Rated: Declared State of Disaster
220901,220901131,220,11,PK - 06, ,23,.,.,23,.,100,.,0,0,89,439,20.3,490,434,38,253,MORTON EL,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,PK,06,E,246,0,0,0,50.2,88.6,7.8,0.0,0.0,0.0,51.6,N,N,N,N,N,N,N,N,N, ,N, ,N,100,98,Not Rated: Declared State of Disaster
220901,220901132,220,11,PK - 06, ,26,.,.,26,.,100,.,0,7,52,462,11.3,547,488,35,279,ATHERTON EL,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,PK,06,E,275,0,0,0,50.3,89.2,6.4,0.0,0.0,0.0,51.0,N,N,N,N,N,N,N,N,N, ,N, ,N,100,95,Not Rated: Declared State of Disaster
220901,220901133,220,11,PK - 06, ,42,.,.,42,.,100,.,18,17,61,682,8.9,731,413,67,417,WOOD EL,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,PK,06,E,118,0,0,0,16.1,56.5,9.2,0.0,0.0,0.0,57.0,N,N,N,N,N,N,N,N,N, ,N, ,N,100,82,Not Rated: Declared State of Disaster
220901,220901134,220,11,EE - 06, ,16,.,.,16,.,.,.,10,0,199,649,30.7,652,568,53,339,SHERROD EL,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,EE,06,E,49,0,0,0,7.5,87.1,8.1,0.0,0.0,0.0,52.0,N,N,N,N,N,N,N,N,N, ,N, ,N,100,66,Not Rated: Declared State of Disaster
220901,220901135,220,11,EE - 06, ,29,.,.,29,.,100,.,9,0,76,550,13.8,609,439,80,355,MILLER EL,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,EE,06,E,79,0,0,0,13.0,72.1,13.1,0.0,0.0,0.0,58.3,N,N,N,N,N,N,N,N,N, ,N, ,N,100,91,Not Rated: Declared State of Disaster
220901,220901136,220,11,PK - 06, ,38,.,.,38,.,100,.,30,33,75,464,16.2,484,392,40,256,FITZGERALD EL,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,PK,06,E,139,0,0,0,28.7,81.0,8.3,0.0,0.0,0.0,52.9,N,N,N,N,N,N,N,N,N, ,N, ,N,100,87,Not Rated: Declared State of Disaster
220901,220901137,220,11,KG - 06, ,53,.,.,53,.,100,.,89,100,15,539,2.8,614,177,36,349,COREY FINE ARTS / DUAL LANGUAGE AC,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,KG,06,E,94,0,0,0,15.3,28.8,5.9,0.0,0.0,0.0,56.8,N,N,N,N,N,N,N,N,N, ,N, ,N,100,89,Not Rated: Declared State of Disaster
220901,220901140,220,11,PK - 06, ,25,.,.,25,.,100,.,0,0,86,511,16.8,587,467,50,329,STARRETT EL,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,PK,06,E,105,0,0,0,17.9,79.6,8.5,0.0,0.0,0.0,56.0,N,N,N,N,N,N,N,N,N, ,N, ,N,100,85,Not Rated: Declared State of Disaster
220901,220901141,220,11,PK - 06, ,27,.,.,27,.,100,.,0,0,115,634,18.1,737,629,45,368,BEBENSEE EL,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,PK,06,E,387,0,0,0,52.5,85.3,6.1,0.0,0.0,0.0,49.9,N,N,N,N,N,N,N,N,N, ,N, ,N,100,92,Not Rated: Declared State of Disaster
220901,220901142,220,11,PK - 06, ,23,.,.,23,.,100,.,0,0,172,650,26.5,668,554,29,334,ELLIS EL,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,PK,06,E,148,0,0,0,22.2,82.9,4.3,0.0,0.0,0.0,50.0,N,N,N,N,N,N,N,N,N, ,N, ,N,100,88,Not Rated: Declared State of Disaster
220901,220901143,220,11,PK - 06, ,29,.,.,29,.,100,.,10,11,77,504,15.3,570,432,53,299,FARRELL EL,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,PK,06,E,181,0,0,0,31.8,75.8,9.3,0.0,0.0,0.0,52.5,N,N,N,N,N,N,N,N,N, ,N, ,N,100,91,Not Rated: Declared State of Disaster
220901,220901144,220,11,PK - 06, ,41,.,.,41,.,100,.,18,50,76,784,9.7,893,449,100,490,MOORE EL,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,PK,06,E,71,0,0,0,8.0,50.3,11.2,0.0,0.0,0.0,54.9,N,N,N,N,N,N,N,N,N, ,N, ,N,100,85,Not Rated: Declared State of Disaster
220901,220901145,220,11,EE - 06, ,27,.,.,27,.,100,.,9,11,68,507,13.4,594,481,68,307,WILLIAMS EL,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,EE,06,E,187,0,0,0,31.5,81.0,11.4,0.0,0.0,0.0,51.7,N,N,N,N,N,N,N,N,N, ,N, ,N,100,91,Not Rated: Declared State of Disaster
220901,220901146,220,11,EE - 06, ,36,.,.,36,.,100,.,0,6,49,626,7.8,690,331,85,399,LITTLE EL,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,EE,06,E,58,0,0,0,8.4,48.0,12.3,0.0,0.0,0.0,57.8,N,N,N,N,N,N,N,N,N, ,N, ,N,99,89,Not Rated: Declared State of Disaster
220901,220901147,220,11,PK - 06, ,37,.,.,37,.,100,.,20,33,42,398,10.6,470,368,36,243,BRYANT EL,REGION 11: FORT WORTH,ARLINGTON ISD,TARRANT,PK,06,E,146,0,0,0,31.1,78.3,7.7,0.0,0.0,0.0,51.7,N,N,N,N,N,N,N,N,N, ,N, ,N,100,94,Not Rated: Declared State of Disaster
